"","id_A","id_B","protein_A","protein_B","complex"
"1",11774,11772,"mgn2_human","rbm8a_human","y14-magohb_human"
"2",11774,11772,"mgn2_human","rbm8a_human","y14-magohb_human"
"3",11774,11772,"mgn2_human","rbm8a_human","y14-magohb_human"
"4",31946,31922,"rla0_yeast","rpl1a_rpl1b_yeast","60s_yeast"
"5",31947,31920,"rla0_yeast","rpl2a_rpl2b_yeast","60s_yeast"
"6",33817,33815,"mec3_yeast","rad17_yeast","9-1-1-clamp_yeast"
"7",33817,33815,"mec3_yeast","rad17_yeast","9-1-1-clamp_yeast"
"8",33817,33815,"mec3_yeast","rad17_yeast","9-1-1-clamp_yeast"
"9",33817,33815,"mec3_yeast","rad17_yeast","9-1-1-clamp_yeast"
"10",35466,35457,"ilvb_yeast","thiamine(1+) diphosphate","ahas_yeast"
"11",35467,35460,"ilvb_yeast","magnesium(2+)","ahas_yeast"
"12",35468,35461,"ilvb_yeast","magnesium(2+)","ahas_yeast"
"13",35469,35464,"ilvb_yeast","fad","ahas_yeast"
"14",35470,35459,"ilvb_yeast","magnesium(2+)","ahas_yeast"
"15",35472,35463,"ilvb_yeast","fad","ahas_yeast"
"16",35473,35456,"ilvb_yeast","thiamine(1+) diphosphate","ahas_yeast"
"17",35475,35471,"ilv6_yeast","ilvb_yeast","ahas_yeast"
"18",32267,32265,"tda2_yeast","aim21_yeast","aim21-tda2_yeast"
"19",32267,32265,"tda2_yeast","aim21_yeast","aim21-tda2_yeast"
"20",32267,32265,"tda2_yeast","aim21_yeast","aim21-tda2_yeast"
"21",28424,28422,"ap1b1_yeast","ap1m1_yeast","ap1_yeast-1"
"22",28425,28419,"ap1b1_yeast","ap1s1_yeast","ap1_yeast-1"
"23",28428,28420,"ap1g1_yeast","ap1s1_yeast","ap1_yeast-1"
"24",28429,28426,"ap1g1_yeast","ap1b1_yeast","ap1_yeast-1"
"25",28442,28440,"ap1b1_yeast","apm2_yeast","ap1r_yeast"
"26",28443,28437,"ap1b1_yeast","ap1s1_yeast","ap1r_yeast"
"27",28446,28438,"ap1g1_yeast","ap1s1_yeast","ap1r_yeast"
"28",28447,28444,"ap1g1_yeast","ap1b1_yeast","ap1r_yeast"
"29",28442,28440,"ap1b1_yeast","apm2_yeast","ap1r_yeast"
"30",28443,28437,"ap1b1_yeast","ap1s1_yeast","ap1r_yeast"
"31",28446,28438,"ap1g1_yeast","ap1s1_yeast","ap1r_yeast"
"32",28447,28444,"ap1g1_yeast","ap1b1_yeast","ap1r_yeast"
"33",28470,28467,"ap3b_yeast","ap3m_yeast","ap3_yeast"
"34",28473,28465,"ap3d_yeast","ap3s_yeast","ap3_yeast"
"35",28474,28471,"ap3d_yeast","ap3b_yeast","ap3_yeast"
"36",28475,28468,"ap3d_yeast","ap3m_yeast","ap3_yeast"
"37",28470,28467,"ap3b_yeast","ap3m_yeast","ap3_yeast"
"38",28473,28465,"ap3d_yeast","ap3s_yeast","ap3_yeast"
"39",28474,28471,"ap3d_yeast","ap3b_yeast","ap3_yeast"
"40",28475,28468,"ap3d_yeast","ap3m_yeast","ap3_yeast"
"41",28470,28467,"ap3b_yeast","ap3m_yeast","ap3_yeast"
"42",28473,28465,"ap3d_yeast","ap3s_yeast","ap3_yeast"
"43",28474,28471,"ap3d_yeast","ap3b_yeast","ap3_yeast"
"44",28475,28468,"ap3d_yeast","ap3m_yeast","ap3_yeast"
"45",28470,28467,"ap3b_yeast","ap3m_yeast","ap3_yeast"
"46",28473,28465,"ap3d_yeast","ap3s_yeast","ap3_yeast"
"47",28474,28471,"ap3d_yeast","ap3b_yeast","ap3_yeast"
"48",28475,28468,"ap3d_yeast","ap3m_yeast","ap3_yeast"
"49",28470,28467,"ap3b_yeast","ap3m_yeast","ap3_yeast"
"50",28473,28465,"ap3d_yeast","ap3s_yeast","ap3_yeast"
"51",28474,28471,"ap3d_yeast","ap3b_yeast","ap3_yeast"
"52",28475,28468,"ap3d_yeast","ap3m_yeast","ap3_yeast"
"53",34767,34765,"arc1_yeast","symc_yeast","arc1-gus1-mes1_yeast"
"54",34771,34768,"syec_yeast","arc1_yeast","arc1-gus1-mes1_yeast"
"55",34767,34765,"arc1_yeast","symc_yeast","arc1-gus1-mes1_yeast"
"56",34771,34768,"syec_yeast","arc1_yeast","arc1-gus1-mes1_yeast"
"57",30357,30354,"mcm1_yeast","ipmk_yeast","argr_yeast"
"58",30361,30355,"argr1_yeast","ipmk_yeast","argr_yeast"
"59",30363,30360,"argr2_yeast","argr1_yeast","argr_yeast"
"60",30364,30358,"argr2_yeast","mcm1_yeast","argr_yeast"
"61",30357,30354,"mcm1_yeast","ipmk_yeast","argr_yeast"
"62",30361,30355,"argr1_yeast","ipmk_yeast","argr_yeast"
"63",30363,30360,"argr2_yeast","argr1_yeast","argr_yeast"
"64",30364,30358,"argr2_yeast","mcm1_yeast","argr_yeast"
"65",30357,30354,"mcm1_yeast","ipmk_yeast","argr_yeast"
"66",30361,30355,"argr1_yeast","ipmk_yeast","argr_yeast"
"67",30363,30360,"argr2_yeast","argr1_yeast","argr_yeast"
"68",30364,30358,"argr2_yeast","mcm1_yeast","argr_yeast"
"69",34077,34075,"atg16_yeast","atg5_yeast","atg12-atg5-atg16_yeast"
"70",34079,34074,"atg12_yeast","atg5_yeast","atg12-atg5-atg16_yeast"
"71",34067,34065,"atg5_yeast","atg12_yeast","atg12-atg5_yeast"
"72",28232,28228,"atg31_yeast","atg17_yeast","atg17-atg29-atg31_yeast"
"73",28233,28230,"atg31_yeast","atg29_yeast","atg17-atg29-atg31_yeast"
"74",28239,28236,"atg31_yeast","atg29_yeast","atg17-atg29-atg31_yeast"
"75",28242,28227,"atg17_yeast","atg17_yeast","atg17-atg29-atg31_yeast"
"76",28243,28238,"atg17_yeast","atg31_yeast","atg17-atg29-atg31_yeast"
"77",33166,33164,"atg17_yeast","atg31_yeast","atg1_yeast-1"
"78",33168,33158,"atg17_yeast","atg13_yeast","atg1_yeast-1"
"79",33172,33170,"atg31_yeast","atg29_yeast","atg1_yeast-1"
"80",33175,33173,"atg17_yeast","atg31_yeast","atg1_yeast-1"
"81",33176,33167,"atg17_yeast","atg17_yeast","atg1_yeast-1"
"82",33179,33163,"atg29_yeast","atg31_yeast","atg1_yeast-1"
"83",33181,33157,"atg1_yeast","atg13_yeast","atg1_yeast-1"
"84",33182,33161,"atg1_yeast","atg1_yeast","atg1_yeast-1"
"85",33184,33160,"atg13_yeast","atg1_yeast","atg1_yeast-1"
"86",33185,33177,"atg13_yeast","atg17_yeast","atg1_yeast-1"
"87",28114,28112,"atg2_yeast","atg18_yeast","atg2-18_yeast"
"88",32275,32273,"atr_yeast","lcd1_yeast","atr_atrip_yeast"
"89",32275,32273,"atr_yeast","lcd1_yeast","atr_atrip_yeast"
"90",31660,31658,"bbp_yeast","mud2_yeast","bbp-mud2_yeast"
"91",31195,31191,"bi3_intron_yeast_mrna","mrs1_yeast","bi3_intron_splicing_yeast"
"92",31196,31193,"bi3_intron_yeast_mrna","mbi3_yeast","bi3_intron_splicing_yeast"
"93",31101,31098,"bi4_intron_yeast_mrna","sylm_yeast","bi4_intron_splicing_yeast"
"94",31103,31100,"mbi4_yeast","bi4_intron_yeast_mrna","bi4_intron_splicing_yeast"
"95",30378,30374,"kxd1_yeast","bl1s4_yeast","bloc1_yeast"
"96",30383,30377,"vab2_yeast","kxd1_yeast","bloc1_yeast"
"97",30384,30381,"vab2_yeast","snapn_yeast","bloc1_yeast"
"98",30386,30380,"bli1_yeast","snapn_yeast","bloc1_yeast"
"99",32145,32142,"bms1_yeast","gtp","bms1-rcl1_yeast"
"100",32147,32144,"rcl1_yeast","bms1_yeast","bms1-rcl1_yeast"
"101",29129,29126,"fbrl_yeast","snu13_yeast","boxc_d_yeast"
"102",29132,29124,"fbrl_yeast","s-adenosyl-l-methioninate","boxc_d_yeast"
"103",29134,29131,"nop58_yeast","fbrl_yeast","boxc_d_yeast"
"104",29136,29130,"nop56_yeast","fbrl_yeast","boxc_d_yeast"
"105",29157,29154,"gar1_yeast","nhp2_yeast","boxh_aca_yeast"
"106",29162,29159,"cbf5_yeast","gar1_yeast","boxh_aca_yeast"
"107",29164,29158,"nop10_yeast","gar1_yeast","boxh_aca_yeast"
"108",29165,29161,"nop10_yeast","cbf5_yeast","boxh_aca_yeast"
"109",29166,29155,"nop10_yeast","nhp2_yeast","boxh_aca_yeast"
"110",35344,35342,"ubc2_yeast","bre1_yeast","bre1-rad6_yeast"
"111",35351,35349,"bre1_yeast","bre1_yeast","bre1_yeast-1"
"112",31091,31089,"naca_yeast","nacb2_yeast","btt1-egd2_yeast-1"
"113",27902,27900,"bub1_yeast","bub3_yeast","bub1-bub3_yeast"
"114",27902,27900,"bub1_yeast","bub3_yeast","bub1-bub3_yeast"
"115",33418,33415,"pp12_yeast","bud14_yeast","bud14-glc7_yeast"
"116",33421,33417,"manganese(2+)","pp12_yeast","bud14-glc7_yeast"
"117",33423,33419,"manganese(2+)","pp12_yeast","bud14-glc7_yeast"
"118",30096,30094,"bud23_yeast","tr112_yeast","bud23-trm112_yeast"
"119",30252,30250,"bug1_yeast","grh1_yeast","bug1-grh1_yeast"
"120",35367,35365,"rsp5_yeast","bul1_yeast","bul1-rsp5_yeast"
"121",35375,35373,"rsp5_yeast","bul2_yeast","bul2-rsp5_yeast"
"122",35375,35373,"rsp5_yeast","bul2_yeast","bul2-rsp5_yeast"
"123",35375,35373,"rsp5_yeast","bul2_yeast","bul2-rsp5_yeast"
"124",28777,28775,"pp2b1_yeast","canb_yeast","calcineurin_yeast-1"
"125",28777,28775,"pp2b1_yeast","canb_yeast","calcineurin_yeast-1"
"126",32890,32888,"ncbp1_yeast","ncbp2_yeast","cbc_yeast"
"127",29901,29897,"met4_yeast","cbf1_yeast","cbf1-met4-met28_yeast"
"128",29902,29899,"met4_yeast","met28_yeast","cbf1-met4-met28_yeast"
"129",34615,34610,"cbf3b_yeast","cbf3b_yeast","cbf3_yeast"
"130",34617,34612,"cbf3c_yeast","skp1_yeast","cbf3_yeast"
"131",34615,34610,"cbf3b_yeast","cbf3b_yeast","cbf3_yeast"
"132",34617,34612,"cbf3c_yeast","skp1_yeast","cbf3_yeast"
"133",34615,34610,"cbf3b_yeast","cbf3b_yeast","cbf3_yeast"
"134",34617,34612,"cbf3c_yeast","skp1_yeast","cbf3_yeast"
"135",28122,28120,"cbp6_yeast","cbp3_yeast","cbp3-cbp6_yeast"
"136",33773,33770,"not3_yeast","not2_yeast","ccr4-not_yeast"
"137",33779,33772,"not1_yeast","not3_yeast","ccr4-not_yeast"
"138",33782,33777,"caf40_yeast","not1_yeast","ccr4-not_yeast"
"139",33784,33775,"pop2_yeast","not1_yeast","ccr4-not_yeast"
"140",33786,33765,"pop2_yeast","magnesium(2+)","ccr4-not_yeast"
"141",33788,33769,"not5_yeast","not2_yeast","ccr4-not_yeast"
"142",33790,33780,"not4_yeast","not1_yeast","ccr4-not_yeast"
"143",33792,33767,"ccr4_yeast","magnesium(2+)","ccr4-not_yeast"
"144",33793,33776,"ccr4_yeast","not1_yeast","ccr4-not_yeast"
"145",33794,33785,"ccr4_yeast","pop2_yeast","ccr4-not_yeast"
"146",33796,33778,"cf130_yeast","not1_yeast","ccr4-not_yeast"
"147",35315,35313,"copper(2+)","ccs1_yeast","ccs1_yeast-1"
"148",34946,34939,"tcpz_yeast","tcpb_yeast","cct_yeast"
"149",34949,34943,"tcph_yeast","tcpa_yeast","cct_yeast"
"150",34951,34945,"tcpe_yeast","tcpz_yeast","cct_yeast"
"151",34952,34942,"tcpe_yeast","tcpa_yeast","cct_yeast"
"152",34954,34940,"tcpg_yeast","tcpb_yeast","cct_yeast"
"153",34957,34955,"tcpq_yeast","tcpg_yeast","cct_yeast"
"154",34960,34958,"tcpd_yeast","tcpq_yeast","cct_yeast"
"155",34961,34948,"tcpd_yeast","tcph_yeast","cct_yeast"
"156",33136,33134,"mon1_yeast","ccz1_yeast","ccz1-mon1_yeast"
"157",29840,29838,"gbb_yeast","gbg_yeast","cdc24-far1-ste4_yeast"
"158",29844,29842,"far1_yeast","cdc24_yeast","cdc24-far1-ste4_yeast"
"159",33368,33366,"cdk1_yeast","cg11_yeast","cdc28-cln1_yeast"
"160",28104,28102,"cg12_yeast","cdk1_yeast","cdc28-cln2_yeast"
"161",33378,33376,"cdk1_yeast","cg13_yeast","cdc28-cln3_yeast"
"162",35419,35417,"ufd1_yeast","npl4_yeast","cdc48-npl4-ufd1_yeast"
"163",35421,35416,"cdc48_yeast","npl4_yeast","cdc48-npl4-ufd1_yeast"
"164",35565,35563,"cdc48_yeast","npl4_yeast","cdc48-npl4-vms1_yeast"
"165",31182,31180,"rad23_yeast","ufd2_yeast","cdc48-ufd2-rad23_yeast"
"166",31184,31179,"cdc48_yeast","ufd2_yeast","cdc48-ufd2-rad23_yeast"
"167",31182,31180,"rad23_yeast","ufd2_yeast","cdc48-ufd2-rad23_yeast"
"168",31184,31179,"cdc48_yeast","ufd2_yeast","cdc48-ufd2-rad23_yeast"
"169",31182,31180,"rad23_yeast","ufd2_yeast","cdc48-ufd2-rad23_yeast"
"170",31184,31179,"cdc48_yeast","ufd2_yeast","cdc48-ufd2-rad23_yeast"
"171",28136,28129,"cfd1_yeast","nbp35_yeast","cfd1-nbp35_yeast"
"172",28137,28134,"cfd1_yeast","tetra-mu3-sulfido-tetrairon","cfd1-nbp35_yeast"
"173",28139,28130,"tetra-mu3-sulfido-tetrairon","nbp35_yeast","cfd1-nbp35_yeast"
"174",28145,28141,"nbp35_yeast","tetra-mu3-sulfido-tetrairon","cfd1-nbp35_yeast"
"175",28146,28132,"nbp35_yeast","nbp35_yeast","cfd1-nbp35_yeast"
"176",28148,28143,"cfd1_yeast","nbp35_yeast","cfd1-nbp35_yeast"
"177",28149,28141,"cfd1_yeast","tetra-mu3-sulfido-tetrairon","cfd1-nbp35_yeast"
"178",28151,28144,"tetra-mu3-sulfido-tetrairon","nbp35_yeast","cfd1-nbp35_yeast"
"179",28136,28129,"cfd1_yeast","nbp35_yeast","cfd1-nbp35_yeast"
"180",28137,28134,"cfd1_yeast","tetra-mu3-sulfido-tetrairon","cfd1-nbp35_yeast"
"181",28139,28130,"tetra-mu3-sulfido-tetrairon","nbp35_yeast","cfd1-nbp35_yeast"
"182",28145,28141,"nbp35_yeast","tetra-mu3-sulfido-tetrairon","cfd1-nbp35_yeast"
"183",28146,28132,"nbp35_yeast","nbp35_yeast","cfd1-nbp35_yeast"
"184",28148,28143,"cfd1_yeast","nbp35_yeast","cfd1-nbp35_yeast"
"185",28149,28141,"cfd1_yeast","tetra-mu3-sulfido-tetrairon","cfd1-nbp35_yeast"
"186",28151,28144,"tetra-mu3-sulfido-tetrairon","nbp35_yeast","cfd1-nbp35_yeast"
"187",28136,28129,"cfd1_yeast","nbp35_yeast","cfd1-nbp35_yeast"
"188",28137,28134,"cfd1_yeast","tetra-mu3-sulfido-tetrairon","cfd1-nbp35_yeast"
"189",28139,28130,"tetra-mu3-sulfido-tetrairon","nbp35_yeast","cfd1-nbp35_yeast"
"190",28145,28141,"nbp35_yeast","tetra-mu3-sulfido-tetrairon","cfd1-nbp35_yeast"
"191",28146,28132,"nbp35_yeast","nbp35_yeast","cfd1-nbp35_yeast"
"192",28148,28143,"cfd1_yeast","nbp35_yeast","cfd1-nbp35_yeast"
"193",28149,28141,"cfd1_yeast","tetra-mu3-sulfido-tetrairon","cfd1-nbp35_yeast"
"194",28151,28144,"tetra-mu3-sulfido-tetrairon","nbp35_yeast","cfd1-nbp35_yeast"
"195",28747,28744,"csk2c_yeast","csk2b_yeast","ck2_yeast-1"
"196",28749,28741,"csk2c_yeast","csk22_yeast","ck2_yeast-1"
"197",28751,28748,"csk21_yeast","csk2c_yeast","ck2_yeast-1"
"198",28752,28739,"csk21_yeast","csk22_yeast","ck2_yeast-1"
"199",28753,28743,"csk21_yeast","csk2b_yeast","ck2_yeast-1"
"200",29316,29313,"csk2c_yeast","csk2b_yeast","ck2_yeast-2"
"201",29319,29317,"csk21_yeast","csk2c_yeast","ck2_yeast-2"
"202",29320,29314,"csk21_yeast","csk2b_yeast","ck2_yeast-2"
"203",29330,29328,"csk2b_yeast","csk2c_yeast","ck2_yeast-3"
"204",29333,29327,"csk22_yeast","csk2c_yeast","ck2_yeast-3"
"205",29334,29331,"csk22_yeast","csk2b_yeast","ck2_yeast-3"
"206",34130,34127,"srb8_yeast","ssn3_yeast","ckm_yeast"
"207",32226,32223,"clh_yeast","clc1_yeast","clathrin_yeast"
"208",28071,28069,"cdk1_yeast","cg21_yeast","clb1-cdc28_yeast"
"209",33386,33384,"cdk1_yeast","cg22_yeast","clb2-cdc28_yeast"
"210",28079,28077,"cdk1_yeast","cg23_yeast","clb3-cdc28_yeast-1"
"211",28087,28085,"cdk1_yeast","cg24_yeast","clb4-cdc28_yeast"
"212",33394,33392,"cgs5_yeast","cdk1_yeast","clb5-cdc28_yeast"
"213",28095,28093,"cgs6_yeast","cdk1_yeast","clb6-cdc28_yeast"
"214",28095,28093,"cgs6_yeast","cdk1_yeast","clb6-cdc28_yeast"
"215",28210,28206,"coad_yeast","cab5_yeast","coaa-spc_yeast"
"216",28213,28209,"cab3_yeast","coad_yeast","coaa-spc_yeast"
"217",28216,28207,"cab3_yeast","cab5_yeast","coaa-spc_yeast"
"218",28218,28211,"ppcs_yeast","coad_yeast","coaa-spc_yeast"
"219",28219,28214,"ppcs_yeast","cab3_yeast","coaa-spc_yeast"
"220",28220,28215,"ppcs_yeast","cab3_yeast","coaa-spc_yeast"
"221",28210,28206,"coad_yeast","cab5_yeast","coaa-spc_yeast"
"222",28213,28209,"cab3_yeast","coad_yeast","coaa-spc_yeast"
"223",28216,28207,"cab3_yeast","cab5_yeast","coaa-spc_yeast"
"224",28218,28211,"ppcs_yeast","coad_yeast","coaa-spc_yeast"
"225",28219,28214,"ppcs_yeast","cab3_yeast","coaa-spc_yeast"
"226",28220,28215,"ppcs_yeast","cab3_yeast","coaa-spc_yeast"
"227",34030,34026,"cog2_yeast","cog3_yeast","cog_yeast"
"228",34032,34029,"cog4_yeast","cog2_yeast","cog_yeast"
"229",34041,34034,"cog5_yeast","cog7_yeast","cog_yeast"
"230",34043,34025,"cog1_yeast","cog3_yeast","cog_yeast"
"231",34044,34028,"cog1_yeast","cog2_yeast","cog_yeast"
"232",34045,34040,"cog1_yeast","cog5_yeast","cog_yeast"
"233",34047,34037,"cog1_yeast","cog8_yeast","cog_yeast"
"234",34049,34046,"cog6_yeast","cog1_yeast","cog_yeast"
"235",34050,34035,"cog6_yeast","cog7_yeast","cog_yeast"
"236",34051,34038,"cog6_yeast","cog8_yeast","cog_yeast"
"237",31546,31543,"smc3_yeast","rec8_yeast","cohesin_yeast-1"
"238",31548,31541,"scc3_yeast","rec8_yeast","cohesin_yeast-1"
"239",31550,31545,"smc1_yeast","smc3_yeast","cohesin_yeast-1"
"240",31551,31542,"smc1_yeast","rec8_yeast","cohesin_yeast-1"
"241",34255,34253,"scc1_yeast","scc3_yeast","cohesin_yeast"
"242",34257,34251,"scc1_yeast","smc3_yeast","cohesin_yeast"
"243",34259,34250,"smc1_yeast","smc3_yeast","cohesin_yeast"
"244",34260,34256,"smc1_yeast","scc1_yeast","cohesin_yeast"
"245",30543,30541,"cenpq_yeast","cenpu_yeast","coma_yeast"
"246",30543,30541,"cenpq_yeast","cenpu_yeast","coma_yeast"
"247",34280,34278,"smc4_yeast","smc2_yeast","condensin_yeast"
"248",34567,34565,"csn5_yeast","zinc(2+)","cop9_yeast"
"249",34574,34572,"csn9_yeast","csi1_yeast","cop9_yeast"
"250",34577,34570,"csn12_yeast","csn10_yeast","cop9_yeast"
"251",34578,34568,"csn12_yeast","csn5_yeast","cop9_yeast"
"252",34579,34575,"csn12_yeast","csn9_yeast","cop9_yeast"
"253",35178,35175,"sec23_yeast","sec24_yeast","copii_yeast"
"254",35181,35177,"sar1_yeast","sec23_yeast","copii_yeast"
"255",35182,35173,"sar1_yeast","gtp","copii_yeast"
"256",35186,35184,"sec31_yeast","sec13_yeast","copii_yeast"
"257",35187,35179,"sec31_yeast","sec23_yeast","copii_yeast"
"258",35188,35171,"sec31_yeast","sec31_yeast","copii_yeast"
"259",30404,30398,"coq7_yeast","iron cation","coq-synthome_yeast"
"260",30405,30400,"coq7_yeast","iron cation","coq-synthome_yeast"
"261",30408,30402,"coq6_yeast","fad(3-)","coq-synthome_yeast"
"262",32478,32474,"pep5_yeast","pep3_yeast","corvet_yeast"
"263",32478,32474,"pep5_yeast","pep3_yeast","corvet_yeast"
"264",32582,32580,"capza_yeast","capzb_yeast","cp_yeast"
"265",30439,30437,"fas1_yeast","fas2_yeast","cpc_yeast-1"
"266",34638,34635,"sli15_yeast","nbl1_yeast","cpc_yeast"
"267",34641,34632,"bir1_yeast","zinc(2+)","cpc_yeast"
"268",34642,34637,"bir1_yeast","sli15_yeast","cpc_yeast"
"269",34643,34634,"bir1_yeast","nbl1_yeast","cpc_yeast"
"270",34646,34639,"ipl1_yeast","sli15_yeast","cpc_yeast"
"271",34647,34644,"ipl1_yeast","bir1_yeast","cpc_yeast"
"272",30142,30136,"ysh1_yeast","zinc(2+)","cpf_yeast"
"273",30143,30134,"ysh1_yeast","zinc(2+)","cpf_yeast"
"274",30144,30139,"ysh1_yeast","yth1_yeast","cpf_yeast"
"275",30149,30130,"pap_yeast","magnesium(2+)","cpf_yeast"
"276",30151,30132,"pap_yeast","magnesium(2+)","cpf_yeast"
"277",30155,30128,"pp12_yeast","manganese(2+)","cpf_yeast"
"278",30156,30126,"pp12_yeast","manganese(2+)","cpf_yeast"
"279",30160,30140,"fip1_yeast","yth1_yeast","cpf_yeast"
"280",30161,30150,"fip1_yeast","pap_yeast","cpf_yeast"
"281",30163,30153,"cft1_yeast","pap_yeast","cpf_yeast"
"282",30164,30146,"cft1_yeast","mpe1_yeast","cpf_yeast"
"283",30166,30157,"ref2_yeast","pp12_yeast","cpf_yeast"
"284",30172,30159,"pta1_yeast","fip1_yeast","cpf_yeast"
"285",30174,30170,"pta1_yeast","cft2_yeast","cpf_yeast"
"286",30175,30152,"pta1_yeast","pap_yeast","cpf_yeast"
"287",30177,30173,"ssu72_yeast","pta1_yeast","cpf_yeast"
"288",28723,28721,"cara_yeast","carb_yeast","cps_yeast"
"289",28723,28721,"cara_yeast","carb_yeast","cps_yeast"
"290",27398,27396,"stn1_yeast","ten1_yeast","cst_yeast"
"291",27401,27399,"cdc13_yeast","stn1_yeast","cst_yeast"
"292",27398,27396,"stn1_yeast","ten1_yeast","cst_yeast"
"293",27401,27399,"cdc13_yeast","stn1_yeast","cst_yeast"
"294",27398,27396,"stn1_yeast","ten1_yeast","cst_yeast"
"295",27401,27399,"cdc13_yeast","stn1_yeast","cst_yeast"
"296",35429,35427,"ubc7_yeast","cue1_yeast","cue1-ubc7_yeast"
"297",33993,33991,"rbx1_yeast","cul3_yeast","cul3_ub_ligase_yeast"
"298",33997,33995,"eloa1_yeast","eloc_yeast","cul3_ub_ligase_yeast"
"299",30453,30450,"mms22_yeast","ctf4_yeast","cul8-ctf4_yeast"
"300",30455,30452,"mms1_yeast","mms22_yeast","cul8-ctf4_yeast"
"301",30458,30448,"cul8_yeast","rbx1_yeast","cul8-ctf4_yeast"
"302",30459,30456,"cul8_yeast","mms1_yeast","cul8-ctf4_yeast"
"303",30472,30467,"mms1_yeast","esc2_yeast","cul8-esc2_yeast"
"304",30475,30468,"cul8_yeast","esc2_yeast","cul8-esc2_yeast"
"305",30476,30470,"cul8_yeast","rbx1_yeast","cul8-esc2_yeast"
"306",30477,30473,"cul8_yeast","mms1_yeast","cul8-esc2_yeast"
"307",30425,30422,"mms22_yeast","rt107_yeast","cul8-esc4_yeast"
"308",30427,30424,"mms1_yeast","mms22_yeast","cul8-esc4_yeast"
"309",30430,30428,"cul8_yeast","mms1_yeast","cul8-esc4_yeast"
"310",30431,30420,"cul8_yeast","rbx1_yeast","cul8-esc4_yeast"
"311",30490,30485,"mms1_yeast","orc5_yeast","cul8-orc5_yeast"
"312",30493,30486,"cul8_yeast","orc5_yeast","cul8-orc5_yeast"
"313",30494,30488,"cul8_yeast","rbx1_yeast","cul8-orc5_yeast"
"314",30495,30491,"cul8_yeast","mms1_yeast","cul8-orc5_yeast"
"315",29409,29407,"csk2c_yeast","csk21_yeast","curi_yeast-1"
"316",29416,29413,"utp22_yeast","ifh1_yeast","curi_yeast-1"
"317",29418,29410,"csk2b_yeast","csk2c_yeast","curi_yeast-1"
"318",29420,29406,"csk2b_yeast","csk21_yeast","curi_yeast-1"
"319",29422,29415,"rrp7_yeast","utp22_yeast","curi_yeast-1"
"320",29424,29419,"csk22_yeast","csk2b_yeast","curi_yeast-1"
"321",29425,29405,"csk22_yeast","csk21_yeast","curi_yeast-1"
"322",29426,29411,"csk22_yeast","csk2c_yeast","curi_yeast-1"
"323",29439,29437,"csk21_yeast","csk2b_yeast","curi_yeast-2"
"324",29445,29442,"utp22_yeast","ifh1_yeast","curi_yeast-2"
"325",29447,29436,"csk2c_yeast","csk2b_yeast","curi_yeast-2"
"326",29448,29440,"csk2c_yeast","csk21_yeast","curi_yeast-2"
"327",29450,29444,"rrp7_yeast","utp22_yeast","curi_yeast-2"
"328",29464,29462,"utp22_yeast","rrp7_yeast","curi_yeast-3"
"329",29465,29460,"utp22_yeast","ifh1_yeast","curi_yeast-3"
"330",29470,29467,"csk2c_yeast","csk2b_yeast","curi_yeast-3"
"331",29473,29468,"csk22_yeast","csk2b_yeast","curi_yeast-3"
"332",29474,29471,"csk22_yeast","csk2c_yeast","curi_yeast-3"
"333",29464,29462,"utp22_yeast","rrp7_yeast","curi_yeast-3"
"334",29465,29460,"utp22_yeast","ifh1_yeast","curi_yeast-3"
"335",29470,29467,"csk2c_yeast","csk2b_yeast","curi_yeast-3"
"336",29473,29468,"csk22_yeast","csk2b_yeast","curi_yeast-3"
"337",29474,29471,"csk22_yeast","csk2c_yeast","curi_yeast-3"
"338",29102,29100,"cyaa_yeast","cap_yeast","cyr1_svr2_yeast"
"339",29102,29100,"cyaa_yeast","cap_yeast","cyr1_svr2_yeast"
"340",29102,29100,"cyaa_yeast","cap_yeast","cyr1_svr2_yeast"
"341",30018,30015,"spc19_yeast","dad2_yeast","dash_yeast"
"342",30022,30019,"spc34_yeast","spc19_yeast","dash_yeast"
"343",30026,30010,"dad1_yeast","dad4_yeast","dash_yeast"
"344",30028,30025,"dam1_yeast","dad1_yeast","dash_yeast"
"345",30029,30014,"dam1_yeast","dad2_yeast","dash_yeast"
"346",30031,30021,"dam1_yeast","spc34_yeast","dash_yeast"
"347",30033,30013,"ask1_yeast","dad2_yeast","dash_yeast"
"348",30035,30024,"duo1_yeast","dad1_yeast","dash_yeast"
"349",30036,30030,"duo1_yeast","dam1_yeast","dash_yeast"
"350",30018,30015,"spc19_yeast","dad2_yeast","dash_yeast"
"351",30022,30019,"spc34_yeast","spc19_yeast","dash_yeast"
"352",30026,30010,"dad1_yeast","dad4_yeast","dash_yeast"
"353",30028,30025,"dam1_yeast","dad1_yeast","dash_yeast"
"354",30029,30014,"dam1_yeast","dad2_yeast","dash_yeast"
"355",30031,30021,"dam1_yeast","spc34_yeast","dash_yeast"
"356",30033,30013,"ask1_yeast","dad2_yeast","dash_yeast"
"357",30035,30024,"duo1_yeast","dad1_yeast","dash_yeast"
"358",30036,30030,"duo1_yeast","dam1_yeast","dash_yeast"
"359",30018,30015,"spc19_yeast","dad2_yeast","dash_yeast"
"360",30022,30019,"spc34_yeast","spc19_yeast","dash_yeast"
"361",30026,30010,"dad1_yeast","dad4_yeast","dash_yeast"
"362",30028,30025,"dam1_yeast","dad1_yeast","dash_yeast"
