"","id_A","id_B","protein_A","protein_B","complex"
"1",16451,16448,"p17787-pro_0000000379","p43681-pro_0000000351","2xchrna4-3xchrnb2_human"
"2",16454,16447,"p17787-pro_0000000379","p43681-pro_0000000351","2xchrna4-3xchrnb2_human"
"3",16457,16450,"p43681-pro_0000000351","p17787-pro_0000000379","2xchrna4-3xchrnb2_human"
"4",16459,16456,"p17787-pro_0000000379","p43681-pro_0000000351","2xchrna4-3xchrnb2_human"
"5",16460,16453,"p17787-pro_0000000379","p17787-pro_0000000379","2xchrna4-3xchrnb2_human"
"6",9782,9779,"p43681-pro_0000000351","p43681-pro_0000000351","3xchrna4-2xchrnb2_human"
"7",9786,9783,"p17787-pro_0000000379","p43681-pro_0000000351","3xchrna4-2xchrnb2_human"
"8",9789,9785,"p43681-pro_0000000351","p17787-pro_0000000379","3xchrna4-2xchrnb2_human"
"9",9791,9780,"p17787-pro_0000000379","p43681-pro_0000000351","3xchrna4-2xchrnb2_human"
"10",9792,9788,"p17787-pro_0000000379","p43681-pro_0000000351","3xchrna4-2xchrnb2_human"
"11",9782,9779,"p43681-pro_0000000351","p43681-pro_0000000351","3xchrna4-2xchrnb2_human"
"12",9786,9783,"p17787-pro_0000000379","p43681-pro_0000000351","3xchrna4-2xchrnb2_human"
"13",9789,9785,"p43681-pro_0000000351","p17787-pro_0000000379","3xchrna4-2xchrnb2_human"
"14",9791,9780,"p17787-pro_0000000379","p43681-pro_0000000351","3xchrna4-2xchrnb2_human"
"15",9792,9788,"p17787-pro_0000000379","p43681-pro_0000000351","3xchrna4-2xchrnb2_human"
"16",13649,13647,"p05067-pro_0000000092","p05067-pro_0000000093","abeta-40-42-oligomer_human"
"17",13315,13313,"p05067-pro_0000000092","p05067-pro_0000000093","abeta-40-42_human"
"18",13850,13848,"p05067-pro_0000000093","p05067-pro_0000000093","abeta-40-oligomer_human"
"19",13346,13344,"p05067-pro_0000000093","p05067-pro_0000000093","abeta-40_human"
"20",13664,13662,"p05067-pro_0000000092","p05067-pro_0000000092","abeta-42-oligomer_human"
"21",13353,13351,"p05067-pro_0000000092","p05067-pro_0000000092","abeta-42_human"
"22",9562,9560,"p15309-pro_0000023963","p15309-pro_0000023963","acpp_human"
"23",12223,12221,"s10aa_human","ahnk_human","ahnak-anxa2-s100a10_human"
"24",12227,12225,"s10aa_human","s10aa_human","ahnak-anxa2-s100a10_human"
"25",12229,12221,"s10aa_human","ahnk_human","ahnak-anxa2-s100a10_human"
"26",12231,12221,"anxa2_human","ahnk_human","ahnak-anxa2-s100a10_human"
"27",12232,12224,"anxa2_human","s10aa_human","ahnak-anxa2-s100a10_human"
"28",12233,12217,"anxa2_human","calcium(2+)","ahnak-anxa2-s100a10_human"
"29",12235,12219,"anxa2_human","calcium(2+)","ahnak-anxa2-s100a10_human"
"30",12236,12221,"anxa2_human","ahnk_human","ahnak-anxa2-s100a10_human"
"31",12237,12228,"anxa2_human","s10aa_human","ahnak-anxa2-s100a10_human"
"32",12223,12221,"s10aa_human","ahnk_human","ahnak-anxa2-s100a10_human"
"33",12227,12225,"s10aa_human","s10aa_human","ahnak-anxa2-s100a10_human"
"34",12229,12221,"s10aa_human","ahnk_human","ahnak-anxa2-s100a10_human"
"35",12231,12221,"anxa2_human","ahnk_human","ahnak-anxa2-s100a10_human"
"36",12232,12224,"anxa2_human","s10aa_human","ahnak-anxa2-s100a10_human"
"37",12233,12217,"anxa2_human","calcium(2+)","ahnak-anxa2-s100a10_human"
"38",12235,12219,"anxa2_human","calcium(2+)","ahnak-anxa2-s100a10_human"
"39",12236,12221,"anxa2_human","ahnk_human","ahnak-anxa2-s100a10_human"
"40",12237,12228,"anxa2_human","s10aa_human","ahnak-anxa2-s100a10_human"
"41",15086,15084,"ncbp1_human","ncbp3_human","alt-cbc_human"
"42",16492,16490,"calrl_human","o60895-pro_0000030172","am1-receptor_human"
"43",17294,17292,"o60896-pro_0000030176","calrl_human","am2-receptor_human"
"44",16394,16392,"calcr_human","ramp1_human","amy1-receptor_human"
"45",17343,17341,"ramp2_human","calcr_human","amy2-receptor_human"
"46",17351,17349,"ramp3_human","calcr_human","amy3-receptor_human"
"47",17351,17349,"ramp3_human","calcr_human","amy3-receptor_human"
"48",9601,9599,"anxa2_human","pcsk9_human","anxa2-pcsk9_human"
"49",12272,12269,"hltf_human","hltf_human","anxa2-s100a10-smarca3_human"
"50",12277,12267,"s10aa_human","hltf_human","anxa2-s100a10-smarca3_human"
"51",12279,12275,"s10aa_human","s10aa_human","anxa2-s100a10-smarca3_human"
"52",12281,12271,"s10aa_human","hltf_human","anxa2-s100a10-smarca3_human"
"53",12283,12268,"anxa2_human","hltf_human","anxa2-s100a10-smarca3_human"
"54",12284,12276,"anxa2_human","s10aa_human","anxa2-s100a10-smarca3_human"
"55",12286,12280,"anxa2_human","s10aa_human","anxa2-s100a10-smarca3_human"
"56",12287,12273,"anxa2_human","hltf_human","anxa2-s100a10-smarca3_human"
"57",12248,12245,"s10aa_human","s10aa_human","anxa2_s100a10_human"
"58",12250,12244,"anxa2_human","s10aa_human","anxa2_s100a10_human"
"59",12254,12247,"anxa2_human","s10aa_human","anxa2_s100a10_human"
"60",12258,12252,"calcium(2+)","anxa2_human","anxa2_s100a10_human"
"61",12260,12256,"calcium(2+)","anxa2_human","anxa2_s100a10_human"
"62",12248,12245,"s10aa_human","s10aa_human","anxa2_s100a10_human"
"63",12250,12244,"anxa2_human","s10aa_human","anxa2_s100a10_human"
"64",12254,12247,"anxa2_human","s10aa_human","anxa2_s100a10_human"
"65",12258,12252,"calcium(2+)","anxa2_human","anxa2_s100a10_human"
"66",12260,12256,"calcium(2+)","anxa2_human","anxa2_s100a10_human"
"67",12248,12245,"s10aa_human","s10aa_human","anxa2_s100a10_human"
"68",12250,12244,"anxa2_human","s10aa_human","anxa2_s100a10_human"
"69",12254,12247,"anxa2_human","s10aa_human","anxa2_s100a10_human"
"70",12258,12252,"calcium(2+)","anxa2_human","anxa2_s100a10_human"
"71",12260,12256,"calcium(2+)","anxa2_human","anxa2_s100a10_human"
"72",9847,9845,"atg5_human","a16l1_human","atg12-atg5-atg16l1_human"
"73",9850,9848,"atg12_human","atg5_human","atg12-atg5-atg16l1_human"
"74",10345,10343,"atg5_human","a16l2_human","atg12-atg5-atg16l2_human"
"75",10348,10346,"atg12_human","atg5_human","atg12-atg5-atg16l2_human"
"76",10365,10363,"atg5_human","atg12_human","atg5-atg12-tecpr1_human"
"77",10368,10366,"tcpr1_human","atg5_human","atg5-atg12-tecpr1_human"
"78",10356,10354,"atg12_human","atg5_human","atg5-atg12_human"
"79",16322,16320,"atp4b_human","atp4a_human","atp4a-atp4b_human"
"80",15078,15076,"atr_human","atrip_human","atr_atrip_human"
"81",13444,13442,"baz1b_human","smca5_human","b-wich_human"
"82",15950,15948,"bad_human","bcl2_human","bad_bcl2_human"
"83",15958,15956,"bad_human","q07817-1","bad_bclxl_human"
"84",13723,13721,"ari1a_human","smca2_human","baf_var1_human"
"85",13732,13730,"snf5_human","smrc1_human","baf_var1_human"
"86",13735,13720,"acl6a_human","smca2_human","baf_var1_human"
"87",14102,14100,"snf5_human","smrc1_human","baf_var2_human"
"88",14105,14093,"smca4_human","ari1a_human","baf_var2_human"
"89",14108,14106,"actb_human","smca4_human","baf_var2_human"
"90",14110,14104,"acl6a_human","smca4_human","baf_var2_human"
"91",14102,14100,"snf5_human","smrc1_human","baf_var2_human"
"92",14105,14093,"smca4_human","ari1a_human","baf_var2_human"
"93",14108,14106,"actb_human","smca4_human","baf_var2_human"
"94",14110,14104,"acl6a_human","smca4_human","baf_var2_human"
"95",14164,14162,"snf5_human","smrc1_human","baf_var4_human"
"96",14168,14155,"smca4_human","ari1b_human","baf_var4_human"
"97",14170,14166,"actb_human","smca4_human","baf_var4_human"
"98",14172,14167,"acl6a_human","smca4_human","baf_var4_human"
"99",14190,14188,"ari1a_human","smca2_human","baf_var5_human"
"100",14199,14197,"snf5_human","smrc1_human","baf_var5_human"
"101",14202,14187,"acl6b_human","smca2_human","baf_var5_human"
"102",14226,14224,"snf5_human","smrc1_human","baf_var6_human"
"103",14229,14217,"smca4_human","ari1a_human","baf_var6_human"
"104",14232,14230,"actb_human","smca4_human","baf_var6_human"
"105",14234,14228,"acl6b_human","smca4_human","baf_var6_human"
"106",14252,14250,"ari1b_human","smca2_human","baf_var7_human"
"107",14261,14259,"snf5_human","smrc1_human","baf_var7_human"
"108",14264,14249,"acl6b_human","smca2_human","baf_var7_human"
"109",14288,14286,"snf5_human","smrc1_human","baf_var8_human"
"110",14291,14279,"smca4_human","ari1b_human","baf_var8_human"
"111",14294,14292,"actb_human","smca4_human","baf_var8_human"
"112",14296,14290,"acl6b_human","smca4_human","baf_var8_human"
"113",9639,9636,"bag6_human","ubl4a_human","bag6-ubl4a-get4_human"
"114",9641,9638,"get4_human","bag6_human","bag6-ubl4a-get4_human"
"115",9639,9636,"bag6_human","ubl4a_human","bag6-ubl4a-get4_human"
"116",9641,9638,"get4_human","bag6_human","bag6-ubl4a-get4_human"
"117",10543,10541,"asxl1_human","bap1_human","bap1-asxl1_human"
"118",10543,10541,"asxl1_human","bap1_human","bap1-asxl1_human"
"119",10588,10586,"smca5_human","baz1a_human","baz1a-smarca5_human"
"120",10580,10578,"baz2a_human","smca5_human","baz2a-smca5_human"
"121",14071,14069,"ari1a_human","smca2_human","bbaf_var1_human"
"122",14078,14068,"acl6b_human","smca2_human","bbaf_var1_human"
"123",14509,14502,"smca4_human","ari1a_human","bbaf_var2_human"
"124",14512,14510,"actb_human","smca4_human","bbaf_var2_human"
"125",14514,14508,"acl6b_human","smca4_human","bbaf_var2_human"
"126",14529,14527,"ari1b_human","smca2_human","bbaf_var3_human"
"127",14536,14526,"acl6b_human","smca2_human","bbaf_var3_human"
"128",14555,14548,"smca4_human","ari1b_human","bbaf_var4_human"
"129",14558,14556,"actb_human","smca4_human","bbaf_var4_human"
"130",14560,14554,"acl6b_human","smca4_human","bbaf_var4_human"
"131",14555,14548,"smca4_human","ari1b_human","bbaf_var4_human"
"132",14558,14556,"actb_human","smca4_human","bbaf_var4_human"
"133",14560,14554,"acl6b_human","smca4_human","bbaf_var4_human"
"134",14555,14548,"smca4_human","ari1b_human","bbaf_var4_human"
"135",14558,14556,"actb_human","smca4_human","bbaf_var4_human"
"136",14560,14554,"acl6b_human","smca4_human","bbaf_var4_human"
"137",10110,10108,"q07817-1","q07817-1","bclxl_human_dimer"
"138",15966,15964,"bcl2_human","bid_human","bid_bcl2_human"
"139",16014,16012,"bid_human","q07817-1","bid_bclxl_human"
"140",10134,10132,"bik_human","b2cl2_human","bik-bcl2l2_human"
"141",10896,10894,"b2l11_human","q07820-1","bim-mcl1_human"
"142",16006,16004,"bcl2_human","b2l11_human","bim_bcl2_human"
"143",15974,15972,"q07817-1","b2l11_human","bim_bclxl_human"
"144",15974,15972,"q07817-1","b2l11_human","bim_bclxl_human"
"145",15974,15972,"q07817-1","b2l11_human","bim_bclxl_human"
"146",15974,15972,"q07817-1","b2l11_human","bim_bclxl_human"
"147",12711,12709,"brca2_human","rad51_human","brcc_human"
"148",12713,12705,"brca1_human","bard1_human","brcc_human"
"149",12714,12707,"brca1_human","brcc3_human","brcc_human"
"150",14840,14835,"top3a_human","rmi1_human","btr_human"
"151",14842,14834,"rmi2_human","rmi1_human","btr_human"
"152",14844,14839,"magnesium(2+)","top3a_human","btr_human"
"153",14846,14837,"zinc(2+)","blm_human","btr_human"
"154",10963,10961,"jun_human","jun_human","c-jun_human"
"155",15852,15850,"c1qb_human","c1qa_human","c1q_human"
"156",13407,13400,"abec1_human","zinc(2+)","c2u-editosome_human"
"157",13410,13404,"abec1_human","roaa_human","c2u-editosome_human"
"158",13414,13409,"o60506-1","abec1_human","c2u-editosome_human"
"159",13417,13412,"a1cf_human","o60506-1","c2u-editosome_human"
"160",13418,13408,"a1cf_human","abec1_human","c2u-editosome_human"
"161",13420,13402,"abec1_human","zinc(2+)","c2u-editosome_human"
"162",13421,13416,"abec1_human","a1cf_human","c2u-editosome_human"
"163",13422,13413,"abec1_human","o60506-1","c2u-editosome_human"
"164",13423,13405,"abec1_human","roaa_human","c2u-editosome_human"
"165",12723,12721,"p01024-pro_0000005908","p01024-pro_0000005911","c3b_human"
"166",17791,17787,"tnni3_human","tnnt2_human","c_troponin"
"167",11204,11200,"rbbp4_human","caf1a_human","caf1_human"
"168",11206,11201,"caf1b_human","caf1a_human","caf1_human"
"169",11207,11203,"caf1b_human","rbbp4_human","caf1_human"
"170",11204,11200,"rbbp4_human","caf1a_human","caf1_human"
"171",11206,11201,"caf1b_human","caf1a_human","caf1_human"
"172",11207,11203,"caf1b_human","rbbp4_human","caf1_human"
"173",11729,11720,"canb1_human","calcium(2+)","calc-akap5-alpha1_human"
"174",11735,11724,"pp2ba_human","iron(3+)","calc-akap5-alpha1_human"
"175",11736,11722,"pp2ba_human","zinc(2+)","calc-akap5-alpha1_human"
"176",11737,11728,"pp2ba_human","canb1_human","calc-akap5-alpha1_human"
"177",11738,11726,"pp2ba_human","akap5_human","calc-akap5-alpha1_human"
"178",11740,11732,"calcium(2+)","canb1_human","calc-akap5-alpha1_human"
"179",11742,11731,"calcium(2+)","canb1_human","calc-akap5-alpha1_human"
"180",11744,11730,"calcium(2+)","canb1_human","calc-akap5-alpha1_human"
"181",11754,11752,"calm_human","calcium(2+)","calc-akap5-alpha1_human"
"182",11755,11750,"calm_human","calcium(2+)","calc-akap5-alpha1_human"
"183",11756,11734,"calm_human","pp2ba_human","calc-akap5-alpha1_human"
"184",11757,11748,"calm_human","calcium(2+)","calc-akap5-alpha1_human"
"185",11758,11746,"calm_human","calcium(2+)","calc-akap5-alpha1_human"
"186",13517,13505,"canb2_human","calcium(2+)","calc-akap5-alpha2_human"
"187",13520,13509,"pp2ba_human","iron(3+)","calc-akap5-alpha2_human"
"188",13521,13507,"pp2ba_human","zinc(2+)","calc-akap5-alpha2_human"
"189",13522,13513,"pp2ba_human","canb2_human","calc-akap5-alpha2_human"
"190",13523,13511,"pp2ba_human","akap5_human","calc-akap5-alpha2_human"
"191",13525,13516,"calcium(2+)","canb2_human","calc-akap5-alpha2_human"
"192",13527,13515,"calcium(2+)","canb2_human","calc-akap5-alpha2_human"
"193",13529,13514,"calcium(2+)","canb2_human","calc-akap5-alpha2_human"
"194",13539,13537,"calm_human","calcium(2+)","calc-akap5-alpha2_human"
"195",13540,13535,"calm_human","calcium(2+)","calc-akap5-alpha2_human"
"196",13541,13519,"calm_human","pp2ba_human","calc-akap5-alpha2_human"
"197",13542,13533,"calm_human","calcium(2+)","calc-akap5-alpha2_human"
"198",13543,13531,"calm_human","calcium(2+)","calc-akap5-alpha2_human"
"199",12930,12918,"canb1_human","calcium(2+)","calc-akap5-beta1_human"
"200",12933,12922,"pp2bb_human","iron(3+)","calc-akap5-beta1_human"
"201",12934,12920,"pp2bb_human","zinc(2+)","calc-akap5-beta1_human"
"202",12935,12926,"pp2bb_human","canb1_human","calc-akap5-beta1_human"
"203",12936,12924,"pp2bb_human","akap5_human","calc-akap5-beta1_human"
"204",12938,12929,"calcium(2+)","canb1_human","calc-akap5-beta1_human"
"205",12940,12928,"calcium(2+)","canb1_human","calc-akap5-beta1_human"
"206",12942,12927,"calcium(2+)","canb1_human","calc-akap5-beta1_human"
"207",12952,12950,"calm_human","calcium(2+)","calc-akap5-beta1_human"
"208",12953,12948,"calm_human","calcium(2+)","calc-akap5-beta1_human"
"209",12954,12946,"calm_human","calcium(2+)","calc-akap5-beta1_human"
"210",12955,12944,"calm_human","calcium(2+)","calc-akap5-beta1_human"
"211",12956,12932,"calm_human","pp2bb_human","calc-akap5-beta1_human"
"212",13568,13556,"canb2_human","calcium(2+)","calc-akap5-beta2_human"
"213",13570,13558,"pp2bb_human","zinc(2+)","calc-akap5-beta2_human"
"214",13571,13564,"pp2bb_human","canb2_human","calc-akap5-beta2_human"
"215",13572,13562,"pp2bb_human","akap5_human","calc-akap5-beta2_human"
"216",13574,13560,"pp2bb_human","iron(3+)","calc-akap5-beta2_human"
"217",13576,13567,"calcium(2+)","canb2_human","calc-akap5-beta2_human"
"218",13578,13566,"calcium(2+)","canb2_human","calc-akap5-beta2_human"
"219",13580,13565,"calcium(2+)","canb2_human","calc-akap5-beta2_human"
"220",13588,13586,"calm_human","calcium(2+)","calc-akap5-beta2_human"
"221",13589,13584,"calm_human","calcium(2+)","calc-akap5-beta2_human"
"222",13590,13582,"calm_human","calcium(2+)","calc-akap5-beta2_human"
"223",13591,13554,"calm_human","calcium(2+)","calc-akap5-beta2_human"
"224",13592,13573,"calm_human","pp2bb_human","calc-akap5-beta2_human"
"225",13468,13456,"canb1_human","calcium(2+)","calc-akap5-gamma1_human"
"226",13471,13460,"pp2bc_human","iron(3+)","calc-akap5-gamma1_human"
"227",13472,13458,"pp2bc_human","zinc(2+)","calc-akap5-gamma1_human"
"228",13473,13464,"pp2bc_human","canb1_human","calc-akap5-gamma1_human"
"229",13474,13462,"pp2bc_human","akap5_human","calc-akap5-gamma1_human"
"230",13476,13467,"calcium(2+)","canb1_human","calc-akap5-gamma1_human"
"231",13478,13466,"calcium(2+)","canb1_human","calc-akap5-gamma1_human"
"232",13480,13465,"calcium(2+)","canb1_human","calc-akap5-gamma1_human"
"233",13490,13488,"calm_human","calcium(2+)","calc-akap5-gamma1_human"
"234",13491,13486,"calm_human","calcium(2+)","calc-akap5-gamma1_human"
"235",13492,13484,"calm_human","calcium(2+)","calc-akap5-gamma1_human"
"236",13493,13482,"calm_human","calcium(2+)","calc-akap5-gamma1_human"
"237",13494,13470,"calm_human","pp2bc_human","calc-akap5-gamma1_human"
"238",13615,13603,"canb2_human","calcium(2+)","calc-akap5-gamma2_human"
"239",13618,13607,"pp2bc_human","iron(3+)","calc-akap5-gamma2_human"
"240",13619,13605,"pp2bc_human","zinc(2+)","calc-akap5-gamma2_human"
"241",13620,13611,"pp2bc_human","canb2_human","calc-akap5-gamma2_human"
"242",13621,13609,"pp2bc_human","akap5_human","calc-akap5-gamma2_human"
"243",13623,13614,"calcium(2+)","canb2_human","calc-akap5-gamma2_human"
"244",13625,13613,"calcium(2+)","canb2_human","calc-akap5-gamma2_human"
"245",13627,13612,"calcium(2+)","canb2_human","calc-akap5-gamma2_human"
"246",13637,13635,"calm_human","calcium(2+)","calc-akap5-gamma2_human"
"247",13638,13633,"calm_human","calcium(2+)","calc-akap5-gamma2_human"
"248",13639,13631,"calm_human","calcium(2+)","calc-akap5-gamma2_human"
"249",13640,13629,"calm_human","calcium(2+)","calc-akap5-gamma2_human"
"250",13641,13617,"calm_human","pp2bc_human","calc-akap5-gamma2_human"
"251",13064,13062,"calm_human","calcium(2+)","calcineurin-calmodulin-alpha1_human"
"252",13065,13056,"calm_human","calcium(2+)","calcineurin-calmodulin-alpha1_human"
"253",13066,13060,"calm_human","calcium(2+)","calcineurin-calmodulin-alpha1_human"
"254",13067,13058,"calm_human","calcium(2+)","calcineurin-calmodulin-alpha1_human"
"255",13080,13070,"canb1_human","calcium(2+)","calcineurin-calmodulin-alpha1_human"
"256",13082,13074,"pp2ba_human","iron(3+)","calcineurin-calmodulin-alpha1_human"
"257",13083,13072,"pp2ba_human","zinc(2+)","calcineurin-calmodulin-alpha1_human"
"258",13084,13076,"pp2ba_human","canb1_human","calcineurin-calmodulin-alpha1_human"
"259",13085,13068,"pp2ba_human","calm_human","calcineurin-calmodulin-alpha1_human"
"260",13087,13079,"calcium(2+)","canb1_human","calcineurin-calmodulin-alpha1_human"
"261",13089,13078,"calcium(2+)","canb1_human","calcineurin-calmodulin-alpha1_human"
"262",13091,13077,"calcium(2+)","canb1_human","calcineurin-calmodulin-alpha1_human"
"263",13213,13211,"calm_human","calcium(2+)","calcineurin-calmodulin-alpha2_human"
"264",13214,13209,"calm_human","calcium(2+)","calcineurin-calmodulin-alpha2_human"
"265",13215,13207,"calm_human","calcium(2+)","calcineurin-calmodulin-alpha2_human"
"266",13216,13205,"calm_human","calcium(2+)","calcineurin-calmodulin-alpha2_human"
"267",13227,13219,"canb2_human","calcium(2+)","calcineurin-calmodulin-alpha2_human"
"268",13229,13221,"pp2ba_human","iron(3+)","calcineurin-calmodulin-alpha2_human"
"269",13230,13203,"pp2ba_human","zinc(2+)","calcineurin-calmodulin-alpha2_human"
"270",13231,13223,"pp2ba_human","canb2_human","calcineurin-calmodulin-alpha2_human"
"271",13232,13217,"pp2ba_human","calm_human","calcineurin-calmodulin-alpha2_human"
"272",13234,13226,"calcium(2+)","canb2_human","calcineurin-calmodulin-alpha2_human"
"273",13236,13225,"calcium(2+)","canb2_human","calcineurin-calmodulin-alpha2_human"
"274",13238,13224,"calcium(2+)","canb2_human","calcineurin-calmodulin-alpha2_human"
"275",13135,13133,"calm_human","calcium(2+)","calcineurin-calmodulin-beta1_human"
"276",13136,13131,"calm_human","calcium(2+)","calcineurin-calmodulin-beta1_human"
"277",13137,13129,"calm_human","calcium(2+)","calcineurin-calmodulin-beta1_human"
"278",13138,13127,"calm_human","calcium(2+)","calcineurin-calmodulin-beta1_human"
"279",13151,13141,"canb1_human","calcium(2+)","calcineurin-calmodulin-beta1_human"
"280",13153,13145,"pp2bb_human","iron(3+)","calcineurin-calmodulin-beta1_human"
"281",13154,13143,"pp2bb_human","zinc(2+)","calcineurin-calmodulin-beta1_human"
"282",13155,13147,"pp2bb_human","canb1_human","calcineurin-calmodulin-beta1_human"
"283",13156,13139,"pp2bb_human","calm_human","calcineurin-calmodulin-beta1_human"
"284",13158,13150,"calcium(2+)","canb1_human","calcineurin-calmodulin-beta1_human"
"285",13160,13149,"calcium(2+)","canb1_human","calcineurin-calmodulin-beta1_human"
"286",13162,13148,"calcium(2+)","canb1_human","calcineurin-calmodulin-beta1_human"
"287",13020,13017,"calm_human","calcium(2+)","calcineurin-calmodulin-beta2_human"
"288",13021,13015,"calm_human","calcium(2+)","calcineurin-calmodulin-beta2_human"
"289",13022,13013,"calm_human","calcium(2+)","calcineurin-calmodulin-beta2_human"
"290",13023,13011,"calm_human","calcium(2+)","calcineurin-calmodulin-beta2_human"
"291",13035,13025,"canb2_human","calcium(2+)","calcineurin-calmodulin-beta2_human"
"292",13037,13019,"pp2bb_human","calm_human","calcineurin-calmodulin-beta2_human"
"293",13038,13029,"pp2bb_human","iron(3+)","calcineurin-calmodulin-beta2_human"
"294",13039,13027,"pp2bb_human","zinc(2+)","calcineurin-calmodulin-beta2_human"
"295",13040,13031,"pp2bb_human","canb2_human","calcineurin-calmodulin-beta2_human"
"296",13042,13034,"calcium(2+)","canb2_human","calcineurin-calmodulin-beta2_human"
"297",13044,13033,"calcium(2+)","canb2_human","calcineurin-calmodulin-beta2_human"
"298",13046,13032,"calcium(2+)","canb2_human","calcineurin-calmodulin-beta2_human"
"299",12978,12968,"canb1_human","calcium(2+)","calcineurin-calmodulin-gamma1_human"
"300",12981,12972,"pp2bc_human","iron(3+)","calcineurin-calmodulin-gamma1_human"
"301",12982,12970,"pp2bc_human","zinc(2+)","calcineurin-calmodulin-gamma1_human"
"302",12983,12974,"pp2bc_human","canb1_human","calcineurin-calmodulin-gamma1_human"
"303",12985,12977,"calcium(2+)","canb1_human","calcineurin-calmodulin-gamma1_human"
"304",12987,12976,"calcium(2+)","canb1_human","calcineurin-calmodulin-gamma1_human"
"305",12989,12975,"calcium(2+)","canb1_human","calcineurin-calmodulin-gamma1_human"
"306",12997,12966,"calm_human","calcium(2+)","calcineurin-calmodulin-gamma1_human"
"307",12998,12995,"calm_human","calcium(2+)","calcineurin-calmodulin-gamma1_human"
"308",12999,12980,"calm_human","pp2bc_human","calcineurin-calmodulin-gamma1_human"
"309",13000,12993,"calm_human","calcium(2+)","calcineurin-calmodulin-gamma1_human"
"310",13001,12991,"calm_human","calcium(2+)","calcineurin-calmodulin-gamma1_human"
"311",13260,13250,"canb2_human","calcium(2+)","calcineurin-calmodulin-gamma2_human"
"312",13263,13254,"pp2bc_human","iron(3+)","calcineurin-calmodulin-gamma2_human"
"313",13264,13252,"pp2bc_human","zinc(2+)","calcineurin-calmodulin-gamma2_human"
"314",13265,13256,"pp2bc_human","canb2_human","calcineurin-calmodulin-gamma2_human"
"315",13267,13259,"calcium(2+)","canb2_human","calcineurin-calmodulin-gamma2_human"
"316",13269,13258,"calcium(2+)","canb2_human","calcineurin-calmodulin-gamma2_human"
"317",13271,13257,"calcium(2+)","canb2_human","calcineurin-calmodulin-gamma2_human"
"318",13279,13277,"calm_human","calcium(2+)","calcineurin-calmodulin-gamma2_human"
"319",13280,13275,"calm_human","calcium(2+)","calcineurin-calmodulin-gamma2_human"
"320",13281,13262,"calm_human","pp2bc_human","calcineurin-calmodulin-gamma2_human"
"321",13282,13273,"calm_human","calcium(2+)","calcineurin-calmodulin-gamma2_human"
"322",13283,13248,"calm_human","calcium(2+)","calcineurin-calmodulin-gamma2_human"
"323",9185,9178,"s10a9_human","calcium(2+)","calprotectin_human-1"
"324",9186,9180,"s10a9_human","calcium(2+)","calprotectin_human-1"
"325",9188,9184,"s10a8_human","s10a9_human","calprotectin_human-1"
"326",9190,9182,"s10a8_human","calcium(2+)","calprotectin_human-1"
"327",9194,9189,"calcium(2+)","s10a8_human","calprotectin_human-1"
"328",9158,9153,"s10a9_human","calcium(2+)","calprotectin_human"
"329",9161,9157,"s10a8_human","s10a9_human","calprotectin_human"
"330",9163,9155,"s10a8_human","calcium(2+)","calprotectin_human"
"331",9165,9162,"calcium(2+)","s10a8_human","calprotectin_human"
"332",9169,9159,"calcium(2+)","s10a9_human","calprotectin_human"
"333",17382,17379,"cacb2_human","cac1c_human-1","cardiac-muscle-dhpr_human"
"334",17385,17380,"p54289-pro_0000005002","cac1c_human-1","cardiac-muscle-dhpr_human"
"335",17387,17384,"p54289-pro_0000005001","p54289-pro_0000005002","cardiac-muscle-dhpr_human"
"336",12754,12751,"q14790-pro_0000004629","q14790-pro_0000004631","casp8_human-1"
"337",12757,12755,"q14790-pro_0000004631","q14790-pro_0000004629","casp8_human-1"
"338",12760,12752,"q14790-pro_0000004629","q14790-pro_0000004631","casp8_human-1"
"339",12761,12758,"q14790-pro_0000004629","q14790-pro_0000004631","casp8_human-1"
"340",9410,9408,"catb_human","cyta_human","catb-cyta_complex_human"
"341",14816,14814,"ncbp1_human","ncbp2_human","cbc_human"
"342",10264,10262,"ccnc_human","cdk3_human","ccnc-cdk3_human"
"343",10264,10262,"ccnc_human","cdk3_human","ccnc-cdk3_human"
"344",9906,9904,"ccnk_human","cdk12_human","ccnk-cdk12_human"
"345",10376,10374,"ccnk_human","cdk13_human","ccnk-cdk13_human"
"346",10296,10294,"q9uq88-10","ccnl1_human","ccnl1-cdk11a_human-1"
"347",10280,10278,"q9uq88-1","ccnl1_human","ccnl1-cdk11a_human"
"348",10328,10326,"p21127-12","ccnl1_human","ccnl1-cdk11b_human-1"
"349",10312,10310,"p21127-12","ccnl1_human","ccnl1-cdk11b_human"
"350",10320,10318,"q9uq88-10","ccnl2_human","ccnl2-cdk11a_human-1"
"351",10288,10286,"q9uq88-1","ccnl2_human","ccnl2-cdk11a_human"
"352",10304,10302,"p21127-12","ccnl2_human","ccnl2-cdk11b_human-1"
"353",10336,10334,"p21127-12","ccnl2_human","ccnl2-cdk11b_human"
"354",9882,9880,"ccnt1_human","cdk9_human","ccnt1-cdk9_human"
"355",10168,10166,"o60583-2","cdk9_human","ccnt2a-cdk9_human"
"356",10176,10174,"o60583-1","cdk9_human","ccnt2b-cdk9_human"
"357",10392,10390,"cdk14_human","ccny_human","ccny-cdk14_human"
"358",17824,17821,"cdc37_human","hs90a_human","cdc37-hsp90aa1_human"
"359",17828,17822,"hs90a_human","hs90a_human","cdc37-hsp90aa1_human"
