"","id_A","id_B","protein_A","protein_B","complex"
"319",22296,22287,"pp2bc_mouse","canb2_mouse","calcineurin-calmodulin-gamma2_mouse"
"320",22298,22290,"calcium(2+)","canb2_mouse","calcineurin-calmodulin-gamma2_mouse"
"321",22300,22289,"calcium(2+)","canb2_mouse","calcineurin-calmodulin-gamma2_mouse"
"322",22302,22288,"calcium(2+)","canb2_mouse","calcineurin-calmodulin-gamma2_mouse"
"323",17971,17968,"s10a9_mouse","calcium(2+)","calprotectin_mouse-1"
"324",17974,17970,"s10a8_mouse","s10a9_mouse","calprotectin_mouse-1"
"325",17980,17976,"calcium(2+)","s10a8_mouse","calprotectin_mouse-1"
"326",17982,17975,"calcium(2+)","s10a8_mouse","calprotectin_mouse-1"
"327",17984,17972,"calcium(2+)","s10a9_mouse","calprotectin_mouse-1"
"328",17950,17947,"s10a9_mouse","calcium(2+)","calprotectin_mouse"
"329",17953,17949,"s10a8_mouse","s10a9_mouse","calprotectin_mouse"
"330",17954,17945,"s10a8_mouse","calcium(2+)","calprotectin_mouse"
"331",17955,17943,"s10a8_mouse","calcium(2+)","calprotectin_mouse"
"332",17959,17951,"calcium(2+)","s10a9_mouse","calprotectin_mouse"
"333",25677,25675,"o08532-pro_0000005003","o08532-pro_0000005004","cardiac-muscle-dhpr_mouse"
"334",25681,25674,"cac1c_mouse","o08532-pro_0000005004","cardiac-muscle-dhpr_mouse"
"335",25682,25679,"cac1c_mouse","cacb2_mouse","cardiac-muscle-dhpr_mouse"
"336",24115,24112,"o89110-pro_0000004633","o89110-pro_0000004635","casp8_mouse-1"
"337",24118,24114,"o89110-pro_0000004635","o89110-pro_0000004633","casp8_mouse-1"
"338",24120,24117,"o89110-pro_0000004633","o89110-pro_0000004635","casp8_mouse-1"
"339",24121,24111,"o89110-pro_0000004633","o89110-pro_0000004635","casp8_mouse-1"
"340",18211,18209,"catb_mouse","cyta_mouse","catb-cyta_complex_mouse"
"341",21442,21440,"ncbp1_mouse","ncbp2_mouse","cbc_mouse"
"342",19232,19230,"ccnc_mouse","cdk3_mouse","ccnc-cdk3_mouse"
"343",18821,18819,"ccnk_mouse","cdk12_mouse","ccnk-cdk12_mouse"
"344",19442,19440,"ccnk_mouse","cdk13_mouse","ccnk-cdk13_mouse"
"345",19386,19384,"p24788-2","ccnl1_mouse","ccnl1-cdk11b_mouse-1"
"346",19378,19376,"p24788-1","ccnl1_mouse","ccnl1-cdk11b_mouse"
"347",19394,19392,"p24788-2","ccnl2_mouse","ccnl2-cdk11b_mouse-1"
"348",19370,19368,"p24788-1","ccnl2_mouse","ccnl2-cdk11b_mouse"
"349",18801,18799,"ccnt1_mouse","cdk9_mouse","ccnt1-cdk9_mouse"
"350",19196,19194,"cdk9_mouse","ccnt2_mouse","ccnt2a-cdk9_mouse"
"351",19204,19202,"ccnt2_mouse","q7tqk0-2","ccnt2b-cdk9_mouse"
"352",19450,19448,"ccny_mouse","cdk14_mouse","ccny-cdk14_mouse"
"353",19450,19448,"ccny_mouse","cdk14_mouse","ccny-cdk14_mouse"
"354",26159,26156,"hs90b_mouse","hs90b_mouse","cdc37-hsp90ab1_mouse"
"355",26161,26155,"cdc37_mouse","hs90b_mouse","cdc37-hsp90ab1_mouse"
"356",26164,26158,"cdc37_mouse","hs90b_mouse","cdc37-hsp90ab1_mouse"
"357",26165,26162,"cdc37_mouse","cdc37_mouse","cdc37-hsp90ab1_mouse"
"358",19212,19210,"ccnq_mouse","cdk10_mouse","cdk10-cyclinm_mouse"
"359",25574,25572,"p61809-pro_0000004797","cdk5_mouse","cdk5-p25_mouse"
"360",25566,25564,"cdk5_mouse","cd5r1_mouse","cdk5-p35_mouse"
"361",25582,25580,"cdk5_mouse","cd5r2_mouse","cdk5-p39_mouse"
"362",18063,18061,"cebpa_mouse","cebpa_mouse","cebpa_mouse-1"
"363",18070,18068,"cebpb_mouse","cebpb_mouse","cebpb_mouse-1"
"364",19760,19758,"cecr2_mouse","smca1_mouse","cecr2-smarca1_mouse"
"365",23755,23753,"stil_mouse","cenpj_mouse","cenpj-stil_mouse"
"366",25590,25588,"calrl_mouse","q9wtj5-pro_0000030169","cgrp-receptor_mouse"
"367",18048,18046,"ddit3_mouse","cebpa_mouse","chop-cebpa_mouse"
"368",18056,18054,"ddit3_mouse","cebpb_mouse","chop-cebpb_mouse"
"369",21064,21062,"baz1a_mouse","chrc1_mouse","chrac_mouse"
"370",21067,21062,"dpoe3_mouse","chrc1_mouse","chrac_mouse"
"371",21069,21065,"smca5_mouse","baz1a_mouse","chrac_mouse"
"372",18856,18851,"p02716-pro_0000000323","p04756-pro_0000000306","chrna1-chrne_mouse"
"373",18857,18854,"p02716-pro_0000000323","p09690-pro_0000000316","chrna1-chrne_mouse"
"374",18860,18853,"p04756-pro_0000000306","p09690-pro_0000000316","chrna1-chrne_mouse"
"375",18862,18850,"p20782-pro_0000000330","p04756-pro_0000000306","chrna1-chrne_mouse"
"376",18863,18859,"p20782-pro_0000000330","p04756-pro_0000000306","chrna1-chrne_mouse"
"377",18856,18851,"p02716-pro_0000000323","p04756-pro_0000000306","chrna1-chrne_mouse"
"378",18857,18854,"p02716-pro_0000000323","p09690-pro_0000000316","chrna1-chrne_mouse"
"379",18860,18853,"p04756-pro_0000000306","p09690-pro_0000000316","chrna1-chrne_mouse"
"380",18862,18850,"p20782-pro_0000000330","p04756-pro_0000000306","chrna1-chrne_mouse"
"381",18863,18859,"p20782-pro_0000000330","p04756-pro_0000000306","chrna1-chrne_mouse"
"382",18661,18659,"q9erk7-pro_0000000380","q91x60-pro_0000000341","chrna2-chrnb2_mouse"
"383",18688,18686,"q91x60-pro_0000000341","q8r493-pro_0000000390","chrna2-chrnb4_mouse"
"384",18699,18695,"q8r4g9-pro_0000000347","q2mka5-pro_0000304938","chrna3-chrna5-chrnb2_mouse"
"385",18699,18695,"q8r4g9-pro_0000000347","q2mka5-pro_0000304938","chrna3-chrna5-chrnb2_mouse"
"386",18699,18695,"q8r4g9-pro_0000000347","q2mka5-pro_0000304938","chrna3-chrna5-chrnb2_mouse"
"387",18699,18695,"q8r4g9-pro_0000000347","q2mka5-pro_0000304938","chrna3-chrna5-chrnb2_mouse"
"388",18707,18705,"q8r4g9-pro_0000000347","q9erk7-pro_0000000380","chrna3-chrnb2_mouse"
"389",18749,18747,"q8r4g9-pro_0000000347","q8r493-pro_0000000390","chrna3-chrnb4_mouse"
"390",18749,18747,"q8r4g9-pro_0000000347","q8r493-pro_0000000390","chrna3-chrnb4_mouse"
"391",18781,18779,"q8r493-pro_0000000390","o70174-pro_0000000352","chrna4-chrnb4_mouse"
"392",18813,18811,"q9erk7-pro_0000000380","p49582-pro_0000000368","chrna7-beta2_mouse"
"393",18813,18811,"q9erk7-pro_0000000380","p49582-pro_0000000368","chrna7-beta2_mouse"
"394",18789,18787,"g3x8z7_mouse","b2rx82_mouse","chrna9-chrna10_mouse"
"395",18789,18787,"g3x8z7_mouse","b2rx82_mouse","chrna9-chrna10_mouse"
"396",18789,18787,"g3x8z7_mouse","b2rx82_mouse","chrna9-chrna10_mouse"
"397",18789,18787,"g3x8z7_mouse","b2rx82_mouse","chrna9-chrna10_mouse"
"398",25810,25808,"clock_mouse","bmal1_mouse","clock-bmal1_mouse"
"399",25818,25816,"clock_mouse","bmal2_mouse","clock-bmal2_mouse"
"400",20735,20733,"bin1_mouse","myc_mouse","cmyc_bin1_mouse"
"401",20735,20733,"bin1_mouse","myc_mouse","cmyc_bin1_mouse"
"402",20735,20733,"bin1_mouse","myc_mouse","cmyc_bin1_mouse"
"403",20735,20733,"bin1_mouse","myc_mouse","cmyc_bin1_mouse"
"404",24815,24813,"co4a2_mouse","co4a1_mouse","collagen_iv_mouse-1"
"405",24823,24821,"q63zw6_mouse","b1avk5_mouse","collagen_iv_mouse-2"
"406",24823,24821,"q63zw6_mouse","b1avk5_mouse","collagen_iv_mouse-2"
"407",24823,24821,"q63zw6_mouse","b1avk5_mouse","collagen_iv_mouse-2"
"408",24823,24821,"q63zw6_mouse","b1avk5_mouse","collagen_iv_mouse-2"
"409",24823,24821,"q63zw6_mouse","b1avk5_mouse","collagen_iv_mouse-2"
"410",24823,24821,"q63zw6_mouse","b1avk5_mouse","collagen_iv_mouse-2"
"411",24823,24821,"q63zw6_mouse","b1avk5_mouse","collagen_iv_mouse-2"
"412",24823,24821,"q63zw6_mouse","b1avk5_mouse","collagen_iv_mouse-2"
"413",24869,24867,"co8a2_mouse","co8a1_mouse","collagen_viii_mouse-1"
"414",24869,24867,"co8a2_mouse","co8a1_mouse","collagen_viii_mouse-1"
"415",24869,24867,"co8a2_mouse","co8a1_mouse","collagen_viii_mouse-1"
"416",24869,24867,"co8a2_mouse","co8a1_mouse","collagen_viii_mouse-1"
"417",24869,24867,"co8a2_mouse","co8a1_mouse","collagen_viii_mouse-1"
"418",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"419",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"420",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"421",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"422",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"423",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"424",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"425",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"426",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"427",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"428",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"429",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"430",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"431",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"432",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"433",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"434",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"435",24905,24903,"co5a2_mouse","coba1_mouse","collagen_xi_mouse-2"
"436",21790,21786,"e9pwg6_mouse","cnd2_mouse","condensin-i_mouse"
"437",21793,21788,"cnd1_mouse","cnd2_mouse","condensin-i_mouse"
"438",21794,21791,"cnd1_mouse","e9pwg6_mouse","condensin-i_mouse"
"439",21797,21787,"smc4_mouse","cnd2_mouse","condensin-i_mouse"
"440",21799,21796,"smc2_mouse","smc4_mouse","condensin-i_mouse"
"441",21800,21785,"smc2_mouse","cnd2_mouse","condensin-i_mouse"
"442",21814,21810,"cndg2_mouse","cndh2_mouse","condensin-ii_mouse"
"443",21816,21812,"cndd3_mouse","cndh2_mouse","condensin-ii_mouse"
"444",21819,21811,"smc4_mouse","cndh2_mouse","condensin-ii_mouse"
"445",21821,21818,"smc2_mouse","smc4_mouse","condensin-ii_mouse"
"446",21822,21809,"smc2_mouse","cndh2_mouse","condensin-ii_mouse"
"447",24078,24073,"coq3_mouse","coq6_mouse","coq-synthome_mouse"
"448",24083,24081,"coq5_mouse","coq3_mouse","coq-synthome_mouse"
"449",24085,24074,"coq5_mouse","coq6_mouse","coq-synthome_mouse"
"450",24087,24070,"coq5_mouse","coq9_mouse","coq-synthome_mouse"
"451",24089,24076,"fad(3-)","coq6_mouse","coq-synthome_mouse"
"452",24092,24084,"coq4_mouse","coq5_mouse","coq-synthome_mouse"
"453",24093,24080,"coq4_mouse","coq3_mouse","coq-synthome_mouse"
"454",24095,24079,"coq7_mouse","coq3_mouse","coq-synthome_mouse"
"455",24096,24086,"coq7_mouse","coq5_mouse","coq-synthome_mouse"
"456",24097,24075,"coq7_mouse","coq6_mouse","coq-synthome_mouse"
"457",24098,24071,"coq7_mouse","coq9_mouse","coq-synthome_mouse"
"458",24099,24091,"coq7_mouse","coq4_mouse","coq-synthome_mouse"
"459",24103,24101,"iron cation","coq7_mouse","coq-synthome_mouse"
"460",24105,24100,"iron cation","coq7_mouse","coq-synthome_mouse"
"461",18325,18323,"aurkb_mouse","ince_mouse","cpc_mouse"
"462",18327,18321,"borea_mouse","ince_mouse","cpc_mouse"
"463",18330,18319,"birc5_mouse","zinc(2+)","cpc_mouse"
"464",18331,18317,"birc5_mouse","zinc(2+)","cpc_mouse"
"465",18332,18328,"birc5_mouse","borea_mouse","cpc_mouse"
"466",18333,18322,"birc5_mouse","ince_mouse","cpc_mouse"
"467",18325,18323,"aurkb_mouse","ince_mouse","cpc_mouse"
"468",18327,18321,"borea_mouse","ince_mouse","cpc_mouse"
"469",18330,18319,"birc5_mouse","zinc(2+)","cpc_mouse"
"470",18331,18317,"birc5_mouse","zinc(2+)","cpc_mouse"
"471",18332,18328,"birc5_mouse","borea_mouse","cpc_mouse"
"472",18333,18322,"birc5_mouse","ince_mouse","cpc_mouse"
"473",18325,18323,"aurkb_mouse","ince_mouse","cpc_mouse"
"474",18327,18321,"borea_mouse","ince_mouse","cpc_mouse"
"475",18330,18319,"birc5_mouse","zinc(2+)","cpc_mouse"
"476",18331,18317,"birc5_mouse","zinc(2+)","cpc_mouse"
"477",18332,18328,"birc5_mouse","borea_mouse","cpc_mouse"
"478",18333,18322,"birc5_mouse","ince_mouse","cpc_mouse"
"479",25753,25754,"cry1_mouse","cry1_mouse","cry1-per2_mouse"
"480",25756,25750,"cry1_mouse","per2_mouse","cry1-per2_mouse"
"481",25759,25749,"zinc(2+)","per2_mouse","cry1-per2_mouse"
"482",25760,25757,"zinc(2+)","cry1_mouse","cry1-per2_mouse"
"483",25761,25755,"zinc(2+)","cry1_mouse","cry1-per2_mouse"
"484",25762,25751,"zinc(2+)","per2_mouse","cry1-per2_mouse"
"485",25753,25754,"cry1_mouse","cry1_mouse","cry1-per2_mouse"
"486",25756,25750,"cry1_mouse","per2_mouse","cry1-per2_mouse"
"487",25759,25749,"zinc(2+)","per2_mouse","cry1-per2_mouse"
"488",25760,25757,"zinc(2+)","cry1_mouse","cry1-per2_mouse"
"489",25761,25755,"zinc(2+)","cry1_mouse","cry1-per2_mouse"
"490",25762,25751,"zinc(2+)","per2_mouse","cry1-per2_mouse"
"491",25778,25776,"per1_mouse","cry2_mouse","cry2-per1_mouse"
"492",25778,25776,"per1_mouse","cry2_mouse","cry2-per1_mouse"
"493",25778,25776,"per1_mouse","cry2_mouse","cry2-per1_mouse"
"494",24499,24496,"ten1l_mouse","stn1_mouse","cst_mouse"
"495",24501,24497,"ctc1_mouse","stn1_mouse","cst_mouse"
"496",19188,19186,"ctnb1_mouse","lef1_mouse","ctnnb1-lef1_mouse"
"497",20547,20545,"ddb1_mouse","cul4a_mouse","cul4a-ddb1-ddb2-rbx1_mouse"
"498",20550,20544,"rbx1_mouse","cul4a_mouse","cul4a-ddb1-ddb2-rbx1_mouse"
"499",20552,20548,"ddb2_mouse","ddb1_mouse","cul4a-ddb1-ddb2-rbx1_mouse"
"500",20564,20560,"cul4b_mouse","ddb1_mouse","cul4b-ddb1-ddb2-rbx1_mouse"
"501",20566,20563,"rbx1_mouse","cul4b_mouse","cul4b-ddb1-ddb2-rbx1_mouse"
"502",20568,20561,"ddb2_mouse","ddb1_mouse","cul4b-ddb1-ddb2-rbx1_mouse"
"503",24334,24332,"cdk1_mouse","ccna1_mouse","cyclina1_cdk1_mouse"
"504",24350,24348,"ccna1_mouse","cdk2_mouse","cyclina1_cdk2_mouse"
"505",24342,24340,"cdk1_mouse","ccna2_mouse","cyclina2_cdk1_mouse"
"506",24358,24356,"ccna2_mouse","cdk2_mouse","cyclina2_cdk2_mouse"
"507",24366,24364,"cdk1_mouse","ccnb1_mouse","cyclinb1_cdk1_mouse"
"508",24374,24372,"cdk1_mouse","ccnb2_mouse","cyclinb2_cdk1_mouse"
"509",24382,24380,"ccnb3_mouse","cdk2_mouse","cyclinb3_cdk2_mouse"
"510",24390,24388,"ccnd1_mouse","cdk4_mouse","cyclind1_cdk4_mouse"
"511",24390,24388,"ccnd1_mouse","cdk4_mouse","cyclind1_cdk4_mouse"
"512",24398,24396,"ccnd2_mouse","cdk4_mouse","cyclind2_cdk4_mouse"
"513",24406,24404,"ccnd3_mouse","cdk4_mouse","cyclind3_cdk4_mouse"
"514",24406,24404,"ccnd3_mouse","cdk4_mouse","cyclind3_cdk4_mouse"
"515",24426,24424,"ccne1_mouse","cdk2_mouse","cycline1_cdk2_mouse"
"516",24434,24432,"cdk2_mouse","ccne2_mouse","cycline2_cdk2_mouse"
"517",18245,18243,"dapk1_mouse","calm_mouse","dapk-calm_mouse"
"518",22662,22660,"ddb2_mouse","ddb1_mouse","ddb1-ddb2_mouse"
"519",18224,18221,"axin1_mouse","kc1a_mouse","destruction_mouse-1"
"520",18225,18219,"axin1_mouse","apc_mouse","destruction_mouse-1"
"521",18227,18223,"gsk3b_mouse","axin1_mouse","destruction_mouse-1"
"522",19692,19689,"axin1_mouse","apcl_mouse","destruction_mouse-2"
"523",19695,19691,"gsk3b_mouse","axin1_mouse","destruction_mouse-2"
"524",19705,19703,"axin2_mouse","apc_mouse","destruction_mouse-3"
"525",19709,19707,"kc1a_mouse","axin2_mouse","destruction_mouse-3"
"526",19711,19706,"gsk3b_mouse","axin2_mouse","destruction_mouse-3"
"527",19732,19730,"kc1a_mouse","axin2_mouse","destruction_mouse-4"
"528",19734,19728,"gsk3b_mouse","axin2_mouse","destruction_mouse-4"
"529",19736,19729,"apcl_mouse","axin2_mouse","destruction_mouse-4"
"530",19750,19748,"axin1_mouse","gsk3a_mouse","destruction_mouse-5"
"531",19751,19744,"axin1_mouse","apc_mouse","destruction_mouse-5"
"532",19752,19746,"axin1_mouse","kc1a_mouse","destruction_mouse-5"
"533",19772,19770,"axin1_mouse","gsk3a_mouse","destruction_mouse-6"
"534",19774,19768,"axin1_mouse","kc1a_mouse","destruction_mouse-6"
"535",19776,19773,"apcl_mouse","axin1_mouse","destruction_mouse-6"
"536",19788,19785,"apc_mouse","axin2_mouse","destruction_mouse-7"
"537",19790,19786,"kc1a_mouse","axin2_mouse","destruction_mouse-7"
"538",19792,19784,"gsk3a_mouse","axin2_mouse","destruction_mouse-7"
"539",19804,19800,"apcl_mouse","axin2_mouse","destruction_mouse-8"
"540",19806,19802,"kc1a_mouse","axin2_mouse","destruction_mouse-8"
"541",19808,19801,"gsk3a_mouse","axin2_mouse","destruction_mouse-8"
"542",25372,25370,"dgcr8_mouse","rnc_mouse","dgcr8-drosha_mouse"
"543",25373,25368,"dgcr8_mouse","heme","dgcr8-drosha_mouse"
"544",25372,25370,"dgcr8_mouse","rnc_mouse","dgcr8-drosha_mouse"
"545",25373,25368,"dgcr8_mouse","heme","dgcr8-drosha_mouse"
"546",25372,25370,"dgcr8_mouse","rnc_mouse","dgcr8-drosha_mouse"
"547",25373,25368,"dgcr8_mouse","heme","dgcr8-drosha_mouse"
"548",25372,25370,"dgcr8_mouse","rnc_mouse","dgcr8-drosha_mouse"
"549",25373,25368,"dgcr8_mouse","heme","dgcr8-drosha_mouse"
"550",19522,19518,"odpb_mouse","thiamine(1+) diphosphate(3-)","e1_pdc_mouse"
"551",19523,19520,"odpb_mouse","odpa_mouse","e1_pdc_mouse"
"552",18584,18582,"tfdp1_mouse","e2f1_mouse","e2f1-tfdp1_mouse"
"553",18669,18667,"tfdp1_mouse","e2f2_mouse","e2f2-tfdp1_mouse"
"554",20624,20621,"casc3_mouse","if4a3_mouse","ejc2_mouse"
"555",20626,20619,"mgn2_mouse","rbm8a_mouse","ejc2_mouse"
"556",20627,20622,"mgn2_mouse","if4a3_mouse","ejc2_mouse"
"557",20522,20520,"mgn_mouse","rbm8a_mouse","ejc_mouse"
"558",20526,20523,"if4a3_mouse","mgn_mouse","ejc_mouse"
"559",20528,20525,"casc3_mouse","if4a3_mouse","ejc_mouse"
"560",20082,20079,"eme1_mouse","mus81_mouse","eme1-mus81_mouse"
"561",20084,20080,"magnesium(2+)","mus81_mouse","eme1-mus81_mouse"
"562",20095,20092,"eme2_mouse","mus81_mouse","eme2-mus81_mouse"
"563",20097,20093,"magnesium(2+)","mus81_mouse","eme2-mus81_mouse"
"564",19653,19651,"emil1_mouse","emil1_mouse","emilin1_mouse"
"565",19662,19660,"emil2_mouse","emil2_mouse","emilin2_mouse"
"566",19871,19869,"xpf_mouse","ercc1_mouse","ercc1-xpf_mouse"
"567",20578,20575,"gtp","erf3a_mouse","erf1-erf3_mouse"
"568",20580,20576,"erf1_mouse","erf3a_mouse","erf1-erf3_mouse"
"569",23391,23378,"smrc1_mouse","snf5_mouse","esbaf_mouse"
"570",23393,23382,"smca4_mouse","actb_mouse","esbaf_mouse"
"571",23395,23384,"smca4_mouse","acl6a_mouse","esbaf_mouse"
"572",23397,23394,"ari1a_mouse","smca4_mouse","esbaf_mouse"
"573",19248,19249,"chm2b_mouse","chm2b_mouse","escrt-iii_1_mouse"
"574",19253,19254,"chm2a_mouse","chm2a_mouse","escrt-iii_1_mouse"
"575",19256,19246,"chm4b_mouse","chm2b_mouse","escrt-iii_1_mouse"
"576",19259,19260,"chm4b_mouse","chm4b_mouse","escrt-iii_1_mouse"
"577",19261,19251,"chm4b_mouse","chm2a_mouse","escrt-iii_1_mouse"
"578",19267,19262,"chmp7_mouse","chm4b_mouse","escrt-iii_1_mouse"
"579",19270,19263,"chmp6_mouse","chm4b_mouse","escrt-iii_1_mouse"
"580",19272,19273,"chmp5_mouse","chmp5_mouse","escrt-iii_1_mouse"
"581",19274,19264,"chmp5_mouse","chm4b_mouse","escrt-iii_1_mouse"
"582",19277,19268,"chm4c_mouse","chmp7_mouse","escrt-iii_1_mouse"
"583",19278,19258,"chm4c_mouse","chm4b_mouse","escrt-iii_1_mouse"
"584",19280,19281,"chmp3_mouse","chmp3_mouse","escrt-iii_1_mouse"
"585",19282,19247,"chmp3_mouse","chm2b_mouse","escrt-iii_1_mouse"
"586",19283,19252,"chmp3_mouse","chm2a_mouse","escrt-iii_1_mouse"
"587",19284,19257,"chmp3_mouse","chm4b_mouse","escrt-iii_1_mouse"
"588",19286,19287,"ch1b1_mouse","ch1b1_mouse","escrt-iii_1_mouse"
"589",19288,19275,"ch1b1_mouse","chmp5_mouse","escrt-iii_1_mouse"
"590",19289,19265,"ch1b1_mouse","chm4b_mouse","escrt-iii_1_mouse"
"591",19292,19290,"chm1a_mouse","ch1b1_mouse","escrt-iii_1_mouse"
"592",19293,19294,"chm1a_mouse","chm1a_mouse","escrt-iii_1_mouse"
"593",19310,19311,"chm2b_mouse","chm2b_mouse","escrt-iii_2_mouse"
"594",19315,19316,"chm2a_mouse","chm2a_mouse","escrt-iii_2_mouse"
"595",19318,19308,"chm4b_mouse","chm2b_mouse","escrt-iii_2_mouse"
"596",19321,19322,"chm4b_mouse","chm4b_mouse","escrt-iii_2_mouse"
"597",19323,19313,"chm4b_mouse","chm2a_mouse","escrt-iii_2_mouse"
"598",19329,19324,"chmp7_mouse","chm4b_mouse","escrt-iii_2_mouse"
"599",19332,19325,"chmp6_mouse","chm4b_mouse","escrt-iii_2_mouse"
"600",19334,19335,"chmp5_mouse","chmp5_mouse","escrt-iii_2_mouse"
"601",19336,19326,"chmp5_mouse","chm4b_mouse","escrt-iii_2_mouse"
"602",19339,19330,"chm4c_mouse","chmp7_mouse","escrt-iii_2_mouse"
"603",19340,19320,"chm4c_mouse","chm4b_mouse","escrt-iii_2_mouse"
"604",19342,19343,"chmp3_mouse","chmp3_mouse","escrt-iii_2_mouse"
"605",19344,19309,"chmp3_mouse","chm2b_mouse","escrt-iii_2_mouse"
"606",19345,19314,"chmp3_mouse","chm2a_mouse","escrt-iii_2_mouse"
"607",19346,19319,"chmp3_mouse","chm4b_mouse","escrt-iii_2_mouse"
"608",19348,19349,"ch1b2_mouse","ch1b2_mouse","escrt-iii_2_mouse"
"609",19350,19337,"ch1b2_mouse","chmp5_mouse","escrt-iii_2_mouse"
"610",19351,19327,"ch1b2_mouse","chm4b_mouse","escrt-iii_2_mouse"
"611",19354,19352,"chm1a_mouse","ch1b2_mouse","escrt-iii_2_mouse"
"612",19355,19356,"chm1a_mouse","chm1a_mouse","escrt-iii_2_mouse"
"613",21103,21100,"fad(3-)","etfa_mouse","etfa-etfb_mouse"
"614",21107,21099,"etfb_mouse","etfa_mouse","etfa-etfb_mouse"
"615",21108,21102,"etfb_mouse","fad(3-)","etfa-etfb_mouse"
"616",21109,21105,"etfb_mouse","amp(2-)","etfa-etfb_mouse"
"617",20259,20255,"di3l1_mouse","exos4_mouse","exosome-cytoplasmic1_mouse"
"618",20262,20257,"di3l1_mouse","magnesium(2+)","exosome-cytoplasmic1_mouse"
"619",20264,20252,"exos9_mouse","exos4_mouse","exosome-cytoplasmic1_mouse"
"620",20267,20260,"exos9_mouse","di3l1_mouse","exosome-cytoplasmic1_mouse"
"621",20268,20250,"exos9_mouse","exos8_mouse","exosome-cytoplasmic1_mouse"
"622",20271,20253,"exos7_mouse","exos4_mouse","exosome-cytoplasmic1_mouse"
"623",20273,20261,"exos7_mouse","di3l1_mouse","exosome-cytoplasmic1_mouse"
"624",20275,20270,"exos6_mouse","exos7_mouse","exosome-cytoplasmic1_mouse"
"625",20276,20248,"exos6_mouse","exos8_mouse","exosome-cytoplasmic1_mouse"
"626",20279,20247,"exos5_mouse","exos8_mouse","exosome-cytoplasmic1_mouse"
"627",20280,20265,"exos5_mouse","exos9_mouse","exosome-cytoplasmic1_mouse"
"628",20283,20281,"exos3_mouse","exos5_mouse","exosome-cytoplasmic1_mouse"
"629",20284,20266,"exos3_mouse","exos9_mouse","exosome-cytoplasmic1_mouse"
"630",20287,20254,"exos2_mouse","exos4_mouse","exosome-cytoplasmic1_mouse"
"631",20288,20272,"exos2_mouse","exos7_mouse","exosome-cytoplasmic1_mouse"
"632",20291,20277,"exos1_mouse","exos6_mouse","exosome-cytoplasmic1_mouse"
"633",20292,20249,"exos1_mouse","exos8_mouse","exosome-cytoplasmic1_mouse"
"634",20293,20289,"exos1_mouse","exos2_mouse","exosome-cytoplasmic1_mouse"
"635",20294,20285,"exos1_mouse","exos3_mouse","exosome-cytoplasmic1_mouse"
"636",20381,20375,"exos8_mouse","exosx_mouse","exosome-cytoplasmic2_mouse"
"637",20389,20376,"magnesium(2+)","exosx_mouse","exosome-cytoplasmic2_mouse"
"638",20393,20387,"di3l1_mouse","exos4_mouse","exosome-cytoplasmic2_mouse"
"639",20396,20391,"di3l1_mouse","magnesium(2+)","exosome-cytoplasmic2_mouse"
"640",20398,20384,"exos9_mouse","exos4_mouse","exosome-cytoplasmic2_mouse"
"641",20401,20394,"exos9_mouse","di3l1_mouse","exosome-cytoplasmic2_mouse"
"642",20402,20382,"exos9_mouse","exos8_mouse","exosome-cytoplasmic2_mouse"
"643",20405,20385,"exos7_mouse","exos4_mouse","exosome-cytoplasmic2_mouse"
"644",20407,20395,"exos7_mouse","di3l1_mouse","exosome-cytoplasmic2_mouse"
"645",20409,20404,"exos6_mouse","exos7_mouse","exosome-cytoplasmic2_mouse"
"646",20410,20379,"exos6_mouse","exos8_mouse","exosome-cytoplasmic2_mouse"
"647",20412,20374,"exos6_mouse","exosx_mouse","exosome-cytoplasmic2_mouse"
"648",20414,20378,"exos5_mouse","exos8_mouse","exosome-cytoplasmic2_mouse"
"649",20415,20399,"exos5_mouse","exos9_mouse","exosome-cytoplasmic2_mouse"
"650",20418,20416,"exos3_mouse","exos5_mouse","exosome-cytoplasmic2_mouse"
"651",20419,20400,"exos3_mouse","exos9_mouse","exosome-cytoplasmic2_mouse"
"652",20422,20386,"exos2_mouse","exos4_mouse","exosome-cytoplasmic2_mouse"
